NAME,CZ,LOGMSTAR,MODELU_RCORR,R90,MORPHEL,GRPCZ,FC,LOGMH,DEN1MPC
ECO07493,6285.5,9.15,0.81,13.3,L,6285.5,1,11.06,0.21
ECO07494,7183.7,9.25,0.83,6.5,E,7183.7,1,11.03,0.51
ECO07495,5489.0,9.27,1.72,12.3,L,5489.0,1,10.92,0.32
ECO07496,6936.6,9.03,0.96,20.4,L,6936.6,1,10.94,0.4
ECO07497,6565.4,9.83,2.11,13.7,L,6634.0,0,11.73,1.5
ECO07498,6689.6,8.69,1.38,11.1,L,6689.6,1,10.82,1.16
ECO07499,6605.2,9.13,0.86,21.7,L,6605.2,1,11.03,0.5
ECO07500,6438.6,9.25,0.92,14.0,L,6438.6,1,11.07,0.6
ECO07501,6558.2,8.87,1.26,17.3,L,6558.2,1,10.94,0.62
ECO07502,6888.2,9.27,1.0,20.7,L,6888.2,1,11.12,0.62
ECO07503,7192.4,9.99,1.0,18.2,L,7287.2,1,11.58,1.6
ECO07504,5635.3,9.63,1.83,26.1,L,5635.3,1,11.08,1.13
ECO07505,7308.9,9.05,1.29,15.5,L,7308.9,1,11.04,0.75
ECO07506,6856.4,8.97,1.07,17.1,L,6856.4,1,10.89,0.64
ECO07507,7063.0,9.47,1.03,17.1,E,7063.0,1,11.2,1.14
ECO07508,7467.5,9.43,1.04,19.5,L,7467.5,1,11.14,0.29
ECO07509,5627.3,8.57,0.71,8.7,L,5627.3,1,10.84,0.15
ECO07510,6858.4,9.53,2.09,10.6,L,6858.4,1,11.02,0.84
ECO07511,6404.3,9.07,1.35,9.1,L,6404.3,1,10.94,0.68
ECO07512,6800.0,8.59,0.92,12.5,L,6804.5,0,11.11,1.01
ECO07513,5291.8,8.57,0.79,9.5,L,5291.8,1,10.84,0.2
ECO07514,7308.2,10.31,2.06,13.7,E,7382.1,1,12.04,1.11
ECO07515,5912.8,9.53,1.47,14.7,E,5867.6,0,12.23,1.15
ECO07516,7421.4,9.37,1.01,18.5,L,7421.4,1,11.19,0.6
ECO07517,6466.1,9.53,1.83,23.3,L,6533.0,0,12.3,1.42
ECO07518,5560.2,8.93,1.17,9.2,E,5560.2,1,10.91,0.45
ECO07519,6680.7,8.79,0.98,24.5,L,6462.3,0,12.03,0.84
ECO07520,7404.1,9.17,1.38,18.9,L,7404.1,1,10.99,1.16
ECO07521,7101.0,8.73,0.92,13.7,L,7101.0,1,10.88,1.14
ECO07522,5178.5,8.67,0.98,19.3,L,5178.5,1,10.91,0.4
ECO07523,7171.2,9.31,1.06,14.3,L,7096.8,0,11.84,0.47
ECO07524,6421.4,9.41,1.3,12.4,L,6421.4,1,11.05,0.26
ECO07525,2803.4,8.95,0.88,18.7,L,2803.4,1,10.92,0.39
ECO07526,2673.7,9.27,0.95,30.1,L,2673.7,1,11.19,0.96
ECO07527,5627.0,8.99,1.23,19.1,L,5627.0,1,10.95,0.17
ECO07528,6886.9,10.17,2.18,18.9,E,6886.9,1,11.41,0.47
ECO07529,7321.5,9.31,1.1,16.4,L,7321.5,1,11.05,0.16
ECO07530,6903.8,9.51,1.2,11.2,L,6847.7,0,12.05,0.96
ECO07531,5832.3,8.57,1.11,9.7,L,5832.3,1,10.87,0.58
ECO07532,6710.3,9.09,1.37,9.9,L,6710.3,1,10.9,0.51
ECO07533,6832.1,8.67,1.43,10.3,L,6832.1,1,10.84,0.5
ECO07534,7265.0,8.91,1.19,10.4,L,7265.0,1,10.91,0.62
ECO07535,5946.1,8.61,1.08,11.0,L,5828.6,0,12.48,1.48
ECO07536,7113.5,9.31,1.86,13.3,L,7113.5,1,10.98,1.56
ECO07537,6094.4,10.21,0.97,27.2,L,6094.4,1,11.77,0.43
ECO07538,6979.5,9.61,1.23,13.7,L,6979.5,1,11.2,0.31
ECO07539,6631.7,10.13,2.43,15.8,L,6631.7,1,11.22,0.91
ECO07540,7456.0,9.23,1.39,27.4,L,7456.0,1,11.16,0.58
ECO07541,7138.5,8.83,0.76,13.7,L,7138.5,1,10.97,0.83
ECO07542,5823.8,8.61,0.87,10.1,L,5823.8,1,10.84,1.02
ECO07543,6550.9,9.65,1.38,20.3,L,6514.2,1,11.23,0.73
ECO07544,6747.8,9.87,2.04,21.1,L,6776.0,0,12.41,2.39
ECO07545,5945.2,9.41,2.1,14.9,L,5945.2,1,10.94,0.16
ECO07546,5493.3,9.07,1.11,14.4,L,5493.3,1,10.95,0.28
ECO07547,5515.0,8.77,1.02,26.0,L,5515.0,1,10.97,0.62
ECO07548,4744.9,9.45,0.91,35.8,L,4744.9,1,11.18,0.34
ECO07549,7398.9,8.81,1.4,10.4,L,7293.9,0,11.77,1.41
ECO07550,7303.7,9.07,1.69,9.3,L,7293.9,0,11.77,1.4
ECO07551,5917.1,8.77,1.02,9.8,L,5917.1,1,10.92,1.2
ECO07552,7107.9,9.41,2.07,11.3,E,7018.0,0,12.59,2.63
ECO07553,3625.9,9.41,1.73,10.1,E,3625.4,0,12.22,1.28
ECO07554,6682.9,9.07,0.76,18.0,L,6682.9,1,11.07,1.02
ECO07555,6941.5,9.11,1.16,23.2,L,6941.5,1,11.06,0.83
ECO07556,6160.9,8.67,1.07,14.6,L,6213.5,0,11.28,0.45
ECO07557,5869.6,8.95,1.83,11.7,L,5869.6,1,10.82,0.77
ECO07558,6974.8,9.85,1.93,10.9,L,7065.6,1,11.3,0.6
ECO07559,6120.1,9.85,1.03,21.0,L,6168.8,1,11.85,1.5
ECO07560,5696.9,9.63,1.64,14.6,E,5602.4,0,12.27,1.19
ECO07561,6873.6,8.93,1.01,10.3,L,6873.6,1,10.9,0.59
ECO07562,7431.1,9.23,1.14,16.8,L,7431.1,1,11.1,1.24
ECO07563,7038.1,8.87,1.16,12.9,L,7038.1,1,10.9,0.73
ECO07564,7466.9,9.81,2.05,8.6,L,7466.9,1,11.15,0.87
ECO07565,7335.8,10.53,2.46,16.6,E,7335.8,1,11.58,1.16
ECO07566,7071.4,8.69,1.21,15.5,L,7071.4,1,10.95,0.52
ECO07567,7043.3,9.37,1.06,21.4,L,7043.3,1,11.19,0.84
ECO07568,6786.3,8.91,0.95,13.8,L,6786.3,1,10.96,0.31
ECO07569,6425.5,8.65,0.77,14.2,L,6425.5,1,10.91,0.47
ECO07570,6912.1,10.47,1.85,25.4,L,6912.1,1,11.7,0.44
ECO07571,6950.2,8.85,1.11,10.9,L,6950.2,1,10.9,0.62
ECO07572,6755.0,9.39,1.09,9.8,L,6949.5,0,12.3,2.99
ECO07573,6967.1,8.75,1.42,9.7,L,6971.0,0,11.36,0.58
ECO07574,6354.4,8.63,1.12,6.8,L,6354.4,1,10.82,0.2
ECO07575,6840.2,8.91,1.29,8.5,L,6885.1,0,11.1,0.4
ECO07576,7061.3,9.57,1.03,21.9,L,6949.5,0,12.3,3.1
ECO07577,6259.9,9.37,1.15,11.0,E,6259.9,1,11.03,0.48
ECO07578,5497.7,9.69,1.25,16.9,E,5497.7,1,11.15,0.59
ECO07579,6928.7,9.69,2.16,12.0,L,6928.7,1,11.01,0.74
ECO07580,7253.8,8.81,1.19,11.1,E,7253.8,1,10.89,0.55
ECO07581,5094.7,10.99,2.44,74.5,L,5188.7,1,12.31,0.6
ECO07582,5201.7,8.67,0.87,13.8,L,5201.7,1,10.88,0.67
ECO07583,6723.2,9.59,1.12,8.0,L,6706.8,1,11.16,2.33
ECO07584,6738.6,8.69,1.15,22.8,L,6738.6,1,10.99,0.32
ECO07585,6087.7,9.99,2.02,20.4,L,6087.7,1,11.2,1.43
ECO07586,6969.1,8.75,0.78,18.5,L,6969.1,1,10.9,0.33
ECO07587,6939.8,9.41,1.55,14.2,L,6939.8,1,11.11,0.35
ECO07588,4134.8,8.89,1.08,19.0,L,4134.8,1,10.87,0.82
ECO07589,6974.4,8.61,0.65,11.3,L,6974.4,1,10.9,0.81
ECO07590,6387.4,8.75,0.91,9.3,L,6387.4,1,10.92,0.7
ECO07591,7304.0,9.27,1.24,9.4,L,7304.0,1,11.01,0.62
ECO07592,2779.8,9.73,1.81,39.6,L,2779.8,1,11.26,0.19
ECO07593,7264.8,9.75,1.86,8.5,E,7264.8,1,11.05,0.7
ECO07594,6633.2,9.97,2.22,12.0,E,6709.5,0,11.88,2.83
ECO07595,5701.7,9.05,0.77,25.0,L,5701.7,1,11.02,0.65
ECO07596,6566.4,8.95,0.91,13.0,L,6566.4,1,10.92,0.52
ECO07597,5721.1,8.53,1.06,23.8,L,5721.1,1,10.92,0.78
ECO07598,6640.0,9.09,1.19,9.8,L,6754.2,0,11.68,0.96
ECO07599,5924.7,8.59,1.0,12.7,L,5924.7,1,10.8,0.26
ECO07600,3550.8,8.25,0.77,17.1,L,3605.6,0,11.12,0.35
ECO07601,5876.0,8.85,0.94,7.5,E,5876.0,1,10.88,0.5
ECO07602,7174.2,9.37,0.99,14.1,L,7174.2,1,11.07,1.06
ECO07603,4996.3,10.81,1.89,67.4,L,4996.3,1,12.17,0.26
ECO07604,7205.6,10.13,2.14,21.6,E,7047.3,0,12.94,2.28
ECO07605,6932.6,8.89,0.82,22.7,L,6754.2,0,11.68,0.96
ECO07606,7023.4,8.71,1.02,14.5,L,7023.4,1,10.88,1.0
ECO07607,6549.8,9.55,1.06,22.0,L,6549.8,1,11.23,0.72
ECO07608,6954.1,8.67,1.16,14.8,L,7047.3,0,12.94,2.57
ECO07609,6649.9,9.89,1.57,13.2,L,6649.9,1,11.15,2.43
ECO07610,7050.4,9.51,2.32,6.4,E,6967.7,0,12.2,4.22
ECO07611,5851.1,8.81,1.11,18.2,L,5851.1,1,10.9,0.78
ECO07612,6865.0,9.15,1.86,7.8,L,6865.0,1,10.9,5.12
ECO07613,7308.4,9.83,2.11,15.8,E,7361.5,0,12.43,1.22
ECO07614,6231.3,10.31,1.32,28.1,L,6208.9,1,11.73,0.96
ECO07615,6928.6,9.13,0.92,17.0,L,6928.6,1,11.15,1.5
ECO07616,7435.1,9.25,1.33,24.4,L,7435.1,1,11.15,0.45
ECO07617,5929.8,8.65,0.9,17.1,L,5929.8,1,10.8,0.37
ECO07618,5178.4,9.45,2.06,8.6,E,5178.4,1,11.0,0.3
ECO07619,5992.1,8.93,1.65,19.1,L,6088.0,0,12.9,1.52
ECO07620,7126.9,9.17,0.86,35.8,L,7126.9,1,11.11,1.67
ECO07621,7243.0,8.83,1.15,13.0,L,7243.0,1,10.95,0.68
ECO07622,6706.1,8.93,1.03,17.0,L,6706.1,1,10.99,0.77
ECO07623,6341.0,8.73,0.89,7.3,L,6296.3,0,11.13,0.83
ECO07624,6967.5,9.07,1.35,15.1,L,6967.5,1,10.89,0.46
ECO07625,5856.0,9.79,1.19,42.8,L,5843.9,1,11.71,0.47
ECO07626,6588.1,9.49,1.02,28.9,L,6588.1,1,11.13,1.88
ECO07627,6892.3,9.23,1.05,14.3,L,6892.3,1,11.09,5.42
ECO07628,6254.6,9.93,1.4,13.7,E,6254.6,1,11.34,0.34
ECO07629,6551.7,9.29,1.38,12.7,L,6551.7,1,10.99,0.72
ECO07630,6308.6,8.57,0.88,14.2,L,6308.6,1,10.85,0.2
ECO07631,6511.6,8.93,1.86,10.1,L,6360.8,0,12.48,1.1
ECO07632,6823.4,8.97,1.45,11.1,L,6813.2,0,11.98,5.41
ECO07633,6713.1,8.65,1.06,19.6,L,6713.1,1,10.86,0.91
ECO07634,5231.5,8.53,0.74,13.5,L,5231.5,1,10.81,0.51
ECO07635,6642.2,9.47,1.19,20.4,L,6642.2,1,11.13,1.11
ECO07636,4011.1,10.29,1.88,45.6,L,4011.1,1,11.67,0.33
ECO07637,7023.8,10.95,1.3,65.9,L,7053.1,1,12.22,0.74
ECO07638,5227.6,8.73,1.6,17.3,L,5234.0,0,11.93,0.66
ECO07639,6373.4,9.03,1.21,10.8,L,6373.4,1,10.94,1.03
ECO07640,6785.9,8.87,0.72,6.1,E,6862.3,1,10.95,4.82
ECO07641,6789.6,9.29,1.13,16.2,L,6789.6,1,11.07,0.62
ECO07642,6141.5,8.89,0.86,7.4,E,6141.5,1,10.92,0.18
ECO07643,6042.3,8.73,1.25,10.3,L,6031.9,0,11.2,0.81
ECO07644,6238.1,10.19,2.27,14.8,E,6238.1,1,11.35,0.82
ECO07645,6909.2,8.65,1.06,16.0,L,6909.2,1,10.8,4.57
ECO07646,7286.4,9.89,2.17,9.2,E,7286.4,1,11.2,0.25
ECO07647,5752.2,8.55,0.87,12.6,L,5752.2,1,10.91,0.24
ECO07648,3971.1,9.41,0.82,23.3,L,3950.3,1,11.4,0.64
ECO07649,6808.5,9.13,0.93,17.0,L,6787.3,0,12.13,4.93
ECO07650,7452.4,8.99,0.78,13.2,L,7452.4,1,10.99,0.47
ECO07651,6351.6,9.83,2.07,10.1,E,6351.6,1,11.17,0.81
ECO07652,7122.0,10.23,2.17,18.3,E,7122.0,1,11.42,0.92
ECO07653,6706.1,9.27,2.07,6.8,E,6722.2,0,12.42,2.89
ECO07654,6021.5,9.71,2.03,10.4,E,6031.9,1,11.2,0.89
ECO07655,6840.5,9.97,2.27,10.1,E,6787.3,0,12.13,4.7
ECO07656,7446.0,9.09,1.18,10.8,L,7446.0,1,11.03,0.17
ECO07657,5141.8,8.79,0.76,11.4,L,5141.8,1,10.88,0.31
ECO07658,7398.9,8.83,0.82,8.4,L,7347.4,1,11.07,0.72
ECO07659,6104.5,10.35,2.28,22.8,L,6104.5,1,11.69,0.72
ECO07660,6164.7,8.69,0.88,12.3,L,6164.7,1,10.95,0.53
ECO07661,7011.7,8.87,0.87,13.5,L,6922.5,0,13.17,5.04
ECO07662,5756.2,8.49,0.71,15.6,L,5756.2,1,10.86,0.49
ECO07663,7046.9,9.11,1.14,13.0,L,7046.9,1,10.97,0.64
ECO07664,7062.0,9.07,0.92,8.7,L,6922.5,0,13.17,5.09
ECO07665,7267.4,8.69,0.79,11.0,L,7267.4,1,10.89,0.77
ECO07666,6809.4,8.91,1.49,13.0,L,6722.2,0,12.42,3.15
ECO07667,5011.4,8.51,0.77,8.4,L,5011.4,1,10.81,0.34
ECO07668,6752.3,9.01,1.27,30.2,L,6752.3,1,11.09,4.3
ECO07669,6723.3,9.15,1.4,16.6,L,6922.5,0,13.17,5.17
ECO07670,6565.3,9.37,0.84,17.2,L,6565.3,1,11.23,1.31
ECO07671,7426.4,10.17,2.09,28.5,E,7426.4,1,11.38,0.78
ECO07672,7309.4,8.95,1.5,12.5,L,7309.4,1,10.92,0.3
ECO07673,7448.9,8.77,1.21,14.3,L,7448.9,1,10.84,0.67
ECO07674,6834.2,10.11,2.1,27.3,L,6922.5,0,13.17,4.74
ECO07675,6885.0,8.87,1.27,8.7,L,6922.5,0,13.17,4.64
ECO07676,6549.5,8.87,1.27,18.5,L,6549.5,1,10.9,0.63
ECO07677,6924.1,9.79,2.15,14.2,L,6924.1,1,11.13,3.46
ECO07678,7004.6,9.51,1.34,19.7,L,7004.6,1,11.13,0.82
ECO07679,7187.6,9.75,0.97,11.7,L,7187.6,1,11.36,0.7
ECO07680,5706.7,8.93,0.88,24.4,L,5706.7,1,11.0,0.53
ECO07681,7256.0,10.45,1.19,24.7,L,7147.8,1,12.03,1.06
ECO07682,6604.8,8.79,0.91,12.5,L,6604.8,1,10.93,0.61
ECO07683,7052.4,9.79,1.87,11.3,L,7052.4,1,11.13,0.37
ECO07684,6750.5,8.71,1.24,10.3,L,6750.5,1,10.8,3.86
ECO07685,6907.5,8.95,0.72,16.1,L,6900.1,1,11.2,0.44
ECO07686,7165.4,9.41,1.31,9.7,L,7165.4,1,11.08,0.93
ECO07687,7417.8,9.21,1.07,18.8,L,7417.8,1,11.13,0.5
ECO07688,6832.9,9.49,1.11,18.1,L,6832.9,1,11.22,2.75
ECO07689,6551.0,8.97,1.06,12.0,L,6611.5,0,11.85,1.93
ECO07690,6627.2,8.67,1.3,12.6,L,6611.5,0,11.85,2.03
ECO07691,7047.5,9.05,1.13,7.5,L,6987.2,0,11.19,0.41
ECO07692,6277.1,10.57,1.24,31.3,E,6277.1,1,11.9,1.01
ECO07693,6264.3,10.27,2.26,17.5,E,6264.3,1,11.52,0.52
ECO07694,7039.9,9.63,1.95,9.6,E,7047.6,0,11.38,1.26
ECO07695,5582.2,9.31,1.22,16.5,L,5582.2,1,11.04,0.3
ECO07696,7234.0,8.65,0.92,11.0,L,7234.0,1,10.92,0.94
ECO07697,6942.9,9.35,1.2,35.4,L,6942.9,1,11.19,1.47
ECO07698,6227.0,8.89,1.26,17.0,L,6227.0,1,10.96,0.75
ECO07699,6278.8,9.37,1.2,22.4,L,6278.8,1,11.14,0.18
ECO07700,6204.2,9.21,1.09,20.0,L,6204.2,1,11.03,0.28
ECO07701,5854.5,8.53,0.79,17.0,L,5854.5,1,10.84,0.42
ECO07702,6685.6,9.15,2.0,10.9,E,6769.9,0,12.37,2.2
ECO07703,6313.7,9.75,0.85,28.6,L,6313.7,1,11.48,0.56
ECO07704,6868.9,9.69,1.32,12.2,L,6863.9,1,11.27,3.96
ECO07705,6858.8,8.75,0.96,23.2,L,6863.9,0,11.27,3.92
ECO07706,5990.1,8.71,0.71,24.8,L,5990.1,1,10.98,0.8
ECO07707,6345.6,9.67,1.38,15.8,L,6345.6,1,11.12,0.51
ECO07708,7117.0,9.21,1.02,12.6,L,7117.0,1,11.07,0.3
ECO07709,4843.5,8.93,1.03,17.5,L,4843.5,1,10.94,0.19
ECO07710,6889.5,8.65,0.94,7.0,L,6889.5,1,10.86,0.61
ECO07711,7405.7,9.39,1.38,20.7,L,7284.7,1,11.18,0.87
ECO07712,6876.1,9.31,1.39,8.1,E,6876.1,1,10.98,0.74
ECO07713,7265.6,10.09,1.88,35.2,L,7265.6,1,11.37,0.82
ECO07714,3702.7,10.63,2.25,53.6,L,3702.7,1,11.8,0.51
ECO07715,7163.6,9.11,1.69,10.0,E,7284.7,0,11.18,0.88
ECO07716,7405.5,9.01,1.06,7.3,L,7405.5,1,10.98,0.25
ECO07717,6371.5,9.13,1.11,22.8,L,6439.1,0,11.61,0.86
ECO07718,7315.9,9.29,0.81,10.5,L,7315.9,1,11.16,0.76
ECO07719,5858.7,8.71,1.49,12.3,L,5858.7,1,10.78,1.19
ECO07720,7250.5,9.07,1.46,15.1,L,7250.5,1,10.91,0.9
ECO07721,5999.1,9.27,1.79,10.1,E,5999.1,1,11.04,0.42
ECO07722,7019.2,9.27,1.21,14.0,L,7019.2,1,11.12,0.42
ECO07723,6507.9,9.65,1.93,13.7,L,6439.1,0,11.61,0.79
ECO07724,7352.3,9.43,1.79,30.1,L,7352.3,1,11.29,1.35
ECO07725,4974.5,9.65,0.85,19.7,L,4974.5,1,11.34,0.22
ECO07726,7236.5,9.15,0.89,12.0,L,7236.5,1,11.13,1.15
ECO07727,6296.1,9.35,1.05,25.6,L,6296.1,1,11.06,0.46
ECO07728,5676.7,8.79,0.88,16.5,L,5676.7,1,10.92,0.23
ECO07729,6920.8,9.21,1.95,9.8,E,6920.8,1,10.9,0.21
ECO07730,6156.9,8.79,1.0,7.9,L,6156.9,1,10.83,0.29
ECO07731,7014.7,9.55,1.59,16.1,L,7014.7,1,11.03,0.76
ECO07732,5909.4,9.11,1.29,17.0,L,5986.0,0,11.16,0.56
ECO07733,5728.8,9.01,1.12,16.2,L,5728.8,1,10.98,0.4
ECO07734,6459.2,8.45,0.99,9.3,L,6459.2,1,10.83,0.35
ECO07735,5850.0,8.65,0.95,14.4,L,5850.0,1,10.88,0.78
ECO07736,3929.4,9.19,1.13,21.5,L,3950.3,0,11.4,0.61
ECO07737,5250.9,8.83,1.21,9.4,E,5250.9,1,10.86,0.49
ECO07738,7360.4,9.03,0.75,8.9,L,7360.4,1,11.05,0.51
ECO07739,6656.5,8.89,0.92,16.6,L,6656.5,1,11.03,0.55
ECO07740,6346.5,8.99,0.91,19.2,L,6346.5,1,11.0,1.45
ECO07741,5052.0,8.65,0.85,24.4,L,5052.0,1,10.91,0.46
ECO07742,3649.9,8.77,1.23,22.2,L,3584.1,0,11.69,0.92
ECO07743,7217.0,9.93,2.09,29.0,E,7191.9,0,12.17,1.34
ECO07744,5953.2,9.77,1.95,16.2,E,5953.2,1,11.22,0.57
ECO07745,6759.8,10.19,2.44,9.3,E,6759.8,1,11.27,0.22
ECO07746,6295.1,8.93,0.9,20.2,L,6297.5,0,11.32,0.72
ECO07747,3683.8,10.07,2.18,21.5,L,3709.8,1,11.41,0.47
ECO07748,5954.1,9.31,0.99,14.1,L,5954.1,1,11.14,0.35
ECO07749,7215.0,9.45,1.2,12.6,L,7215.0,1,11.1,1.06
ECO07750,7346.0,9.31,1.52,10.3,L,7372.3,0,11.6,2.19
ECO07751,6786.4,8.79,1.53,10.1,L,6786.4,1,10.95,0.27
ECO07752,6188.7,10.15,2.3,14.0,E,6188.7,1,11.32,0.7
ECO07753,4899.8,8.79,1.1,16.4,L,4899.8,1,10.85,0.18
ECO07754,6995.0,9.81,2.12,12.6,E,7203.9,0,13.43,2.92
ECO07755,6531.7,8.89,1.02,14.7,L,6531.7,1,10.98,0.36
ECO07756,7232.0,9.09,1.68,11.9,L,7203.9,0,13.43,2.83
ECO07757,7244.1,9.17,2.02,13.4,L,7203.9,0,13.43,3.03
ECO07758,3427.9,9.83,1.03,37.7,L,3427.9,1,11.4,0.16
ECO07759,7338.9,8.65,0.75,10.8,L,7203.9,0,13.43,3.01
ECO07760,7395.5,9.47,1.95,11.5,L,7203.9,0,13.43,3.51
ECO07761,7104.4,9.03,1.21,18.1,L,7203.9,0,13.43,3.43
ECO07762,3876.9,8.81,1.74,19.2,E,3876.9,1,10.83,0.27
ECO07763,3717.3,9.35,1.22,17.8,E,3717.3,1,11.03,0.32
ECO07764,7453.6,9.31,1.72,15.6,L,7203.9,0,13.43,3.6
ECO07765,6343.2,8.85,0.89,13.6,L,6343.2,1,10.99,0.76
ECO07766,7360.2,10.25,2.16,26.7,E,7203.9,0,13.43,3.44
ECO07767,6739.6,8.69,0.68,16.8,L,6739.6,1,10.93,0.88
ECO07768,5756.2,8.77,1.49,10.8,L,5756.2,1,10.85,0.17
ECO07769,7292.1,10.11,1.0,42.9,L,7292.1,1,11.68,1.54
ECO07770,7421.2,8.91,0.93,6.7,L,7421.2,1,10.95,2.15
ECO07771,5271.3,8.47,0.99,15.5,L,5271.3,1,10.83,0.42
ECO07772,7224.9,9.57,1.97,11.0,L,7224.9,1,11.08,3.4
ECO07773,6541.3,8.61,1.11,14.1,L,6454.6,0,11.82,2.7
ECO07774,6926.5,8.71,0.8,13.9,L,6926.5,1,10.91,1.98
ECO07775,6232.0,8.77,0.78,10.1,L,6232.0,1,10.9,0.16
ECO07776,6344.6,8.49,0.68,11.0,L,6454.6,0,11.82,2.87
ECO07777,7260.6,8.99,0.97,20.2,L,7260.6,1,11.04,3.63
ECO07778,7057.5,9.35,1.16,12.2,L,7050.1,0,11.55,2.59
ECO07779,6522.2,8.63,1.05,15.1,L,6454.6,0,11.82,2.63
ECO07780,6213.3,10.67,2.18,36.4,L,6213.3,1,11.75,1.05
ECO07781,7010.6,8.99,1.39,18.4,L,7050.1,0,11.55,2.54
ECO07782,6743.1,8.43,0.98,9.3,L,6743.1,1,10.82,0.21
ECO07783,7315.8,8.91,1.15,11.8,L,7339.6,0,11.96,2.92
ECO07784,6031.9,8.45,0.78,6.4,L,6031.9,1,10.86,0.23
ECO07785,6852.5,8.93,1.09,15.4,L,6864.0,0,11.86,1.82
ECO07786,7188.5,9.49,1.29,16.1,L,7244.0,0,12.31,3.5
ECO07787,6980.3,9.63,1.45,14.4,L,6980.3,1,11.12,2.43
ECO07788,6681.1,9.87,1.84,18.4,L,6681.1,1,11.28,0.31
ECO07789,6814.9,8.93,0.72,12.1,L,6814.9,1,11.08,0.96
ECO07790,6912.6,10.39,2.28,13.2,E,6944.2,1,11.77,1.54
ECO07791,4688.2,10.45,1.23,64.1,L,4688.2,1,11.79,0.56
ECO07792,6988.5,8.75,1.06,8.6,L,6988.5,1,10.82,2.61
ECO07793,7133.2,8.53,0.79,7.1,L,6959.6,0,11.54,1.83
ECO07794,6509.1,8.63,0.73,12.0,L,6509.1,1,10.97,0.4
ECO07795,6645.7,8.61,1.06,8.5,L,6645.7,1,10.84,0.39
ECO07796,6975.9,9.45,0.98,19.0,L,6944.2,0,11.77,1.43
ECO07797,4092.5,9.05,1.21,15.1,E,4092.5,1,10.97,0.28
ECO07798,7287.9,8.71,0.93,7.2,L,7280.4,0,12.91,3.46
ECO07799,6447.3,9.41,1.92,18.4,L,6447.3,1,11.05,0.8
ECO07800,7316.3,9.39,1.99,15.7,L,7364.9,1,11.11,2.34
ECO07801,7329.1,9.27,1.53,10.8,L,7329.1,1,10.99,3.15
ECO07802,6802.1,10.21,1.83,59.6,L,6802.1,1,11.86,1.64
ECO07803,6560.9,9.05,0.69,41.0,L,6560.9,1,11.12,0.38
ECO07804,6126.4,9.49,1.63,37.0,L,6126.4,1,11.13,0.17
ECO07805,5336.4,8.63,1.0,9.8,L,5336.4,1,10.82,0.27
ECO07806,6082.6,8.79,1.67,18.0,L,6082.6,1,10.81,1.25
ECO07807,6051.9,8.85,0.92,14.7,L,6288.2,0,12.89,2.53
ECO07808,6108.5,8.67,1.27,8.4,E,6108.5,1,10.86,1.45
ECO07809,5798.9,9.45,1.9,25.2,L,5826.9,0,12.69,1.51
ECO07810,7286.8,9.35,1.85,11.9,L,7176.0,0,13.34,2.38
ECO07811,7294.9,10.01,1.41,13.5,E,7294.9,1,11.35,1.38
ECO07812,6469.4,8.53,0.99,5.1,E,6469.4,1,10.77,0.72
ECO07813,5325.5,10.65,2.49,23.8,E,5325.5,1,11.71,0.45
ECO07814,7089.0,9.13,0.86,10.1,L,7176.0,0,13.34,2.58
ECO07815,6382.3,8.95,0.82,23.8,L,6382.3,1,11.01,0.27
ECO07816,6227.0,8.99,0.96,17.2,L,6227.0,1,11.0,0.74
ECO07817,4095.9,8.59,0.91,20.4,L,4095.9,1,10.85,0.2
ECO07818,5826.7,9.17,1.88,17.0,L,5826.7,1,11.02,1.36
ECO07819,6432.4,9.77,2.09,11.1,E,6432.4,1,11.14,0.86
ECO07820,6250.4,9.43,2.03,14.8,E,6155.3,0,13.19,1.76
ECO07821,7215.4,10.23,2.3,11.2,E,6823.3,0,13.4,2.54
ECO07822,5183.3,9.37,1.45,15.6,L,5111.3,0,11.86,1.28
ECO07823,7259.8,9.33,1.26,20.8,L,7259.8,1,11.05,2.49
ECO07824,5160.2,10.25,1.95,28.8,L,5160.2,1,11.48,0.48
ECO07825,6956.0,10.05,2.28,14.3,E,6956.0,1,11.25,0.84
ECO07826,6395.1,8.67,0.93,9.2,L,6395.1,1,10.95,0.93
ECO07827,6936.8,9.45,1.94,14.9,L,6823.3,0,13.4,2.57
ECO07828,7398.5,9.27,1.89,15.3,L,7176.0,0,13.34,2.6
ECO07829,7205.7,9.15,2.02,9.2,E,7132.6,0,11.66,3.19
ECO07830,5374.2,8.85,0.94,16.4,L,5374.2,1,11.0,0.65
ECO07831,5796.9,9.31,2.09,20.4,E,5717.5,0,12.81,0.74
ECO07832,5803.1,8.63,1.05,11.2,L,5937.6,0,11.69,3.41
ECO07833,6009.2,9.35,1.95,25.7,L,5941.5,0,13.7,3.51
ECO07834,5657.9,8.69,0.95,20.8,L,5717.5,0,12.81,0.73
ECO07835,2672.4,9.61,0.91,56.0,L,2672.4,1,11.38,0.88
ECO07836,7251.8,8.73,0.86,16.0,L,7251.8,1,10.91,0.58
ECO07837,6573.8,9.29,1.79,13.4,E,6573.8,1,11.06,0.7
ECO07838,7425.6,9.67,2.06,8.5,L,7443.5,0,11.81,1.14
ECO07839,6748.4,9.99,2.2,18.0,L,6748.4,1,11.19,0.59
ECO07840,7082.9,9.57,1.94,7.7,E,6979.9,0,11.99,2.14
